latitude,longitude
13.0245,77.6092987
13.024262,77.600797
13.025075,77.602204
13.026514,77.601406
13.026733,77.602264
13.026894,77.603966
13.027049,77.60288
13.027267,77.603505
13.026274,77.603438
13.0259,77.6009979
13.026933,77.603835
13.025565,77.605728
13.027183,77.603982
13.02357,77.601032
13.026328,77.605487
13.025911,77.602831
13.0227,77.6034012
13.022683,77.608004
13.022183,77.607938
13.02093,77.608623
13.020281,77.607254
13.021298,77.606656
13.021762,77.60993
13.021893,77.605776
13.025565,77.604627
13.0251,77.6080017
13.02335,77.600416
13.020105,77.606054
13.021719,77.608293
13.021246,77.604866
13.019961,77.604622
13.022167,77.609315
13.01922,77.60543
13.0195,77.6046982
13.019591,77.606604
13.018155,77.605288
13.021541,77.607443
13.023028,77.60409
13.020147,77.608573
13.018721,77.604919
13.017718,77.604965
13.024044,77.603117
13.018988,77.605863
13.02207,77.602667
13.0223,77.6085968
13.017784,77.602667
13.021302,77.605945
13.018228,77.606319
13.024268,77.604994
13.019314,77.608667
13.0195,77.6019974
13.019594,77.60791
13.017499,77.606249
13.015201,77.608085
13.021697,77.603567
13.015599,77.606553
13.026262,77.607602
13.01626,77.607687
13.0253,77.6079025
13.02568,77.606765
13.024834,77.606903
13.026621,77.606572
13.023682,77.600544
13.016924,77.606861
13.025401,77.60775
13.015563,77.60544
13.0163,77.6065979
13.026085,77.605969
13.016264,77.606973
13.016436,77.606087
13.027038,77.605155
13.01532,77.606086
13.015901,77.607801
13.025349,77.603135
13.0251,77.6059036
13.021855,77.609557
13.024904,77.608542
13.026172,77.604617
13.026572,77.608279
13.025865,77.609257
13.02718,77.607739
13.015272,77.607319
13.028058,77.607204
13.0276,77.6026993
13.028155,77.607345
13.025626,77.608799
13.026856,77.609304
13.020751,77.608078
13.025695,77.610459
13.028738,77.60734
13.026591,77.610128
13.029469,77.608126
13.0295,77.6070023
13.027024,77.610983
13.028263,77.609839
13.027736,77.609519
13.027766,77.610618
13.029135,77.608709
13.029506,77.609493
13.0291,77.6078033
13.0180082,77.6134186
13.0183125,77.610939
13.0186911,77.6110764
13.0188103,77.6111298
13.0189905,77.6111984
13.0191793,77.6111526
13.0190992,77.6113205
13.0191736,77.6108704
13.0193729,77.6105881
13.019907,77.6113052
13.0201645,77.6113586
13.0203381,77.6114883
13.0205383,77.6110077
13.020421,77.6112747
13.0206785,77.6111221
13.0214949,77.6113434
13.0207825,77.6109619
13.0206661,77.6107941
13.02003,77.610405
13.019701,77.6105347
13.0197554,77.6107712
13.0198984,77.6108246
13.0202579,77.6103134
13.0199118,77.6100388
13.0199013,77.6101151
13.0197954,77.6103439
13.0201998,77.6101151
13.0200977,77.61026
13.0200319,77.6104202
13.0200481,77.610054
13.020401,77.6107178
13.0206594,77.6094818
13.0202513,77.6091003
13.020278,77.6090927
13.0204477,77.6093597
13.0204105,77.6094513
13.019948,77.609848
13.0200787,77.609581
13.0201206,77.6094666
13.0201645,77.6092987
13.0202694,77.6096725
13.0196228,77.6091919
13.0196056,77.6101456
13.0195847,77.6101913
13.0194407,77.6104202
13.0192184,77.6103821
13.0189514,77.6126938
13.0186386,77.6128693
13.018857,77.6128998
13.0198898,77.6127167
13.0200949,77.6134949
13.020072,77.6131058
13.0197725,77.6128922
13.0195704,77.6136932
13.0191936,77.6134338
13.0191164,77.6134567
13.0188675,77.6133957
13.0190716,77.6130371
13.0173416,77.6133423
13.0178919,77.6133652
13.0179853,77.6131821
13.0178738,77.6131439
13.017767,77.6131058
13.0176125,77.6130676
13.0174608,77.6130295
13.0176544,77.6132584
13.0180922,77.6135101
13.018261,77.6135483
13.0184231,77.6136017
13.0186605,77.6136398
13.0183496,77.6138916
13.0184002,77.6132736
13.0182667,77.6132355
13.0185738,77.6131973
13.0186882,77.6133194
13.0175133,77.6140747
13.0177574,77.6139832
13.0177498,77.6137466
13.0175962,77.6137238
13.0174828,77.6133804
13.0176525,77.6134262
13.0178518,77.6134567
13.0181036,77.6138382
13.0179329,77.6138
13.0186357,77.6133499
13.018714,77.6140289
13.0200672,77.6147842
13.0168991,77.6138229
13.0169106,77.6139526
13.0169878,77.6138535
13.0171242,77.6139221
13.0173626,77.6139984
13.0172644,77.6136322
13.0171242,77.6135941
13.0171747,77.614296
13.0170374,77.6142426
13.0167646,77.6141739
13.0165691,77.6141434
13.0170708,77.61409
13.0172606,77.6141434
13.0159845,77.6147385
13.0160046,77.6146698
13.0160389,77.6144638
13.015914,77.6145172
13.0163288,77.6140747
13.0172834,77.6149445
13.0175114,77.6144333
13.0173435,77.614357
13.0282412,77.6150589
13.0167933,77.6133423
13.017211,77.6156311
13.0169735,77.6155548
13.0166273,77.6138153
13.0166845,77.6136246
13.0167217,77.613472
13.0167522,77.6133347
13.0167589,77.6131897
13.0169792,77.6135483
13.0167828,77.6135178
13.01717,77.6133041
13.0291252,77.6157532
13.0176344,77.6135178
13.0175858,77.6157532
13.0177488,77.6157913
13.0173702,77.6160278
13.0176697,77.6154861
13.0178328,77.6155472
13.0289221,77.6136246
13.0190105,77.6138992
13.0189524,77.6140823
13.0190229,77.6137772
13.0192957,77.6138458
13.0179634,77.6144791
13.0177965,77.6147995
13.0181503,77.6141434
13.0179663,77.6143875
13.0178251,77.6144028
13.0176601,77.6144943
